id	filename	md5	size	state
e9236c54-d642-4e4b-b957-869eb4716552	e1c82878-ac01-45bd-83b0-4bc606039670.FPKM.txt.gz	dfd95bbfac2c9a614afc15543481cb70	506202	live
36611bea-0cbb-405e-8740-3d916f498b17	dcc0b93e-257f-48ce-b052-4de18db8d3ff.FPKM.txt.gz	6dd23c8bc12da87cd546f85986de76e4	506139	live
169e8edb-15aa-4a4c-b2ea-107c5516da41	2fc73f79-d413-4797-887a-3c425ef247c4.FPKM.txt.gz	63d1d57e2af6de6fcfdca6c0766c98e0	523193	live
d5668b87-4065-409d-bd8c-d8fa3d3602a1	6ed3d60c-b0d5-4122-a8fb-712c6d2cf80a.FPKM.txt.gz	8fc9b4a1e59c21b3ea118f914fc31f58	547934	live
f1b38f65-fc60-47f2-910c-052934770e00	a094f020-375a-4f15-8f64-7d2272304acd.FPKM.txt.gz	66298f94c122c363b5eb9240c7581257	553094	live
ff04422b-3c9f-40c8-b125-fa178348727f	2087ef7f-0932-4a43-b402-d401de95f0d6.FPKM.txt.gz	8b380cd39e32cb5671b6c149a4da7b6f	499631	live
49750e67-3f8b-459e-b21b-1e33e60581e4	78fd362c-5ca6-4190-bdc2-8c695b2ed304.FPKM.txt.gz	24ab7e358cd3825713986a24f4eea4f6	515097	live
f9c2af24-9bfe-45e9-93fd-dee0fcbfec70	e85334ba-9c09-4725-953d-8b149837ecd9.FPKM.txt.gz	a7bf90a8aa5c8f97f70c65c72b1551c0	514818	live
33e5a7dc-b180-4971-a1df-63c41945a7bb	0cbf5cd6-30b6-4121-9f51-e85229b54fe5.FPKM.txt.gz	507033aaf75cfca96cba03ef781390fd	565329	live
35ee706c-bf50-407f-ae6c-37673bb1254e	4ad49961-f26f-4c78-9ea1-7c13f1a36f2e.FPKM.txt.gz	3dcf0d934d0fcad100e6257d032337fb	520500	live
f1cc9f22-5844-4ae0-abac-0b15ec24bf4b	ae2e66c6-a69c-45c6-8584-82b4da9899e0.FPKM.txt.gz	ac354ff1d2e73ff4d425b0e003e8d41a	527400	live
db65f186-701b-4b84-b8d8-4c087b2acd2d	9f2932d6-bb5c-4ce0-9ea7-281a459fb64a.FPKM.txt.gz	d23e2a200711417bbfddfded76569939	524245	live
81077fc6-f288-48f8-879c-1c223ba2d399	884aa7fa-58c7-4ec1-bb3a-5fd7141dff0a.FPKM.txt.gz	afc9d57868747c49d18ccff0d26bfca8	550378	live
2a3e63ed-72b1-4596-9997-716f0a9dbdf9	b5bfeece-9757-4bfc-8067-1a342175298d.FPKM.txt.gz	d598972f271bfef7b72e5c7684d30e96	510068	live
f9e36d12-1b42-4fbe-b4d4-d59edd873b0a	44c147cc-537b-41f4-bff7-9ccef7d5d7a9.FPKM.txt.gz	5054a300940ca601b6193147d32d5b3d	527734	live
b887b5d0-ea6a-47e5-835b-5615a515b5e9	a6d0f911-5137-4a56-a772-51da9d23f253.FPKM.txt.gz	43bc9493c03810db10af18aa6f6fc795	556562	live
5c85542e-4962-4dcb-971d-791fe3fee805	42fb1a46-4a61-4d2c-a89b-0492e4846d1b.FPKM.txt.gz	39d3a0141ac0a80bdfefe963aae16323	496156	live
3b6839ce-3ddc-4bec-8dc8-c23d265e4b82	58536ca4-2793-4c2c-845c-cfd2bbdd470b.FPKM.txt.gz	3dfed74ccb06703cb832b936229cc3fd	558318	live
8cb52f25-766c-4a5c-9ec3-0f8d767e5ad9	011ee3e1-37bd-47c1-9092-a24dffd3d5f5.FPKM.txt.gz	ea17da40436e03366787ad1d70e40b14	536179	live
f7c5ebdd-4a3b-474b-8c22-00e7fa00833c	6f899334-8741-4d1d-a8e2-3bf17a25c968.FPKM.txt.gz	036b359cc382b8dcd938637f70ae7e35	517710	live
74e3bb9d-433e-4625-859a-8a862060661e	34119118-6feb-4641-9e6c-485981c7984b.FPKM.txt.gz	b8a1314fa8203a2b5793687f6e6bd666	514082	live
dda5cb65-ad64-40dc-84ba-417458fc511f	d3823e63-64df-4a9a-920b-3323d3119db0.FPKM.txt.gz	154616d694fa989f61ae4f6643d34ecf	513572	live
9a5572d0-384e-4b71-84f2-833ae173ef96	2b316653-ead7-4cf4-8b6c-e637d86f054c.FPKM.txt.gz	1389383cb2f3565b09061bebcf226225	514902	live
308544eb-3a4b-483d-9496-e138a6da8971	8e2e6b91-b5d6-4d21-a2c9-4ce9d48307ed.FPKM.txt.gz	e463fa9cbc38109635b1eaf15fe9678e	500295	live
1b3f970b-2d44-490b-8cd1-281c3e08b7fb	b7170fda-1e88-457d-9fa6-44a92ec64505.FPKM.txt.gz	9e58aebac2f0941b93daeb49b91fff43	517509	live
3cc07830-45f8-4f29-91b4-3451939a24c1	7f8961db-237b-44d5-b9f8-eb3980896b98.FPKM.txt.gz	99109b42628aa72b32f0dd602cbd3b75	521051	live
b4ad4631-36fe-41e7-9c62-fdea0ed40c93	137d53ea-eb81-427d-ba2a-c346b904bf4d.FPKM.txt.gz	9bb2b9e6d91498e584e3815cde6094b8	529244	live
5c36fb15-c409-4c8c-9925-8ba5634cf9b5	f3876e31-2267-458d-826f-769bcfb34e56.FPKM.txt.gz	8fc35acdc13c66ef599bec2972a82da9	546544	live
eb3eb919-1fed-453e-8203-b01544c4021f	4d83267c-3fe7-4cfb-8d3b-c63370e725c8.FPKM.txt.gz	e602a2a6caff3aaa6bba83bf78b14743	534166	live
b5e81a56-1ead-45a9-811e-4789d9b4ef99	f59733cc-e2d4-497c-84a0-5ab4fdc47a4e.FPKM.txt.gz	7a056ad592e38d00a24529d60ab92b50	563971	live
e75c14cc-6f7a-4c5a-a7b8-32b79b6a8db4	c5c166cc-9a61-4340-901b-d198cb522289.FPKM.txt.gz	9d439ef29728c3c2d766c57f5e4525d7	535189	live
2aa632cc-130e-4a43-a391-ff40a9541fd2	ea52b9de-451a-480f-8e1a-ac520dcfdeff.FPKM.txt.gz	41cd34b0f80da003158e26c48dc28a8c	522687	live
32f6d7ab-67e1-4757-bd7d-5c6dd30f80f5	5a715f75-afcd-4255-bbdb-9eaf756a5944.FPKM.txt.gz	2490fa6214955048426b646cca1dfb4b	556606	live
60f51b57-9fd3-4412-a435-129e4067b512	1954f30d-9c55-4493-ba44-3350107a644b.FPKM.txt.gz	c0ceadc577fc1ab4353452d1a3fc733e	542272	live
aa2a70ae-d3a9-4c87-8b4b-84500e446269	cf503a9b-6af6-461a-8833-a6d26c99bdb7.FPKM.txt.gz	636495b8be15e33b46d00528e1e0e1e0	525831	live
60de8ae2-1789-4255-a374-f66e21e06cef	bceaa475-65e1-4362-91fa-22f68f90cbba.FPKM.txt.gz	ee6527e8b95c683cc3fc40529b47291d	554927	live
ae967e7c-a525-4802-9b91-b1df73e4f339	baed5b2d-e928-4f5f-be13-4c592b027c29.FPKM.txt.gz	df76220243c9d2e2ed5fe38d5466679f	511556	live
c89b88da-ab76-48a0-b136-08fa558d5afa	61162647-173a-458b-a387-967a2fd77630.FPKM.txt.gz	268173c82a0fe45735574bdf101bfa1f	569325	live
6cebd8e3-ab0f-48d5-a2bc-f982fe60d1ba	844b8466-6848-4dd7-b620-1a84103f63c8.FPKM.txt.gz	0f33a730e88b4e6d8bd4dff57c322037	514713	live
e0890902-cb05-432b-93cb-6899c78f52e7	586afb0b-e791-4efe-b5c9-eaac6ecce723.FPKM.txt.gz	31d9cc38d63ab564e600b89a0d36dce6	564179	live
d7db3d44-02ef-4ec7-a477-4ba004e5931e	df1d818d-1204-434a-8597-9cc864d5cc36.FPKM.txt.gz	48833c595c9e7875dd7da890a09ca868	524114	live
75aea00e-88a0-46d3-b5e3-0de866e3c148	42509e89-b487-4ab3-b70a-d3d2fa5f07d1.FPKM.txt.gz	1bc7c1df766e0d4f002543ac4b82b1ce	525367	live
d72e74e5-03a6-4d24-8646-3dbf5246e6d4	f00661fe-0081-435b-afea-27e1f1b39f33.FPKM.txt.gz	3dd2839dcae1605723138ed0458405ff	524481	live
03c91401-0a8d-4bd5-b67e-e976c909d0be	46649617-64ad-4fdb-9266-150e2fc6a54d.FPKM.txt.gz	7e9b7589dc219a25348f183d8277f251	525428	live
ae543107-0ac6-47cb-84c7-4a1c43d61544	725c494c-5cc8-4825-a992-b98d61f57046.FPKM.txt.gz	90080ae17fd8c82b1c9cd8f79a4e3df1	546693	live
b4ab347c-c06d-429c-b5ac-d5332127ca5b	023ce468-15ef-4077-af4d-4a723d133132.FPKM.txt.gz	65d7bcce0d3fa5527868563a488f6f60	553527	live
d730b8d6-1e42-4d5e-ae29-72f465d93def	29becab5-d444-4165-a8a0-35791c09a162.FPKM.txt.gz	beef4cde191f01678751043ad2eb972e	550121	live
cc2f93e7-30d9-40bb-af56-052b7081dfc8	2c532e1a-19b7-4e75-881b-04036db8cc8c.FPKM.txt.gz	62012e7c1cf70aeab7a3e87ffa782473	509498	live
b9617d1d-d4bf-44c1-8a60-8395a02bec90	53bbcddc-bbee-4a5c-ae1b-f68a5e7ef01c.FPKM.txt.gz	f5ae29e3078d267c400fa792fe0582d9	550956	live
ca41ed17-beca-4c29-be53-41db8ffc1df7	28d619c4-0511-4db1-bc3a-7a1c9ceec662.FPKM.txt.gz	18a683c11e2e690f802d9e3c4a4bb604	522417	live
4672bb9a-f372-4ddc-8ed3-db70f13c22ae	bed41d1f-443b-4abe-917c-e79f03bf2ae3.FPKM.txt.gz	e6775d8378ba0dba4f197cda8a7239c8	524441	live
bad90d8f-2269-4448-8546-470597bb2d2d	57e55f20-f2a6-4d40-88cd-8aab747791b7.FPKM.txt.gz	bfbf6d83d230858a42f629c5c9f83bea	516731	live
721f4540-672e-4d61-9429-5da444cd55c8	0ae0a2cb-0845-459e-b673-98ee0dea3968.FPKM.txt.gz	2bd540f68dada05cea28d8622acac4a2	522921	live
fa62c2e2-64d8-4a61-9817-419e0c03f19c	7a790ece-2c1a-4895-a475-9fabbc0622a3.FPKM.txt.gz	ae0fae0bb9e6ea79952e1247b299590b	563554	live
62b46a74-2288-4aec-ae4d-66d9f35f4fd0	f6dcf5aa-b9d3-4959-8dc9-ad67dbc3c9d0.FPKM.txt.gz	7755c406ec2ef4708653cd61b1aea273	512642	live
516c3dc0-7daf-4608-b5ed-b8eaad64de14	6b8fbd86-ffe4-463b-bd1e-5fe3249f9dc9.FPKM.txt.gz	3bddaddf4334f0458ba2c01cd570b9dd	529121	live
819d56c6-4931-4f52-8e34-db78b9b55ec8	9d5c2ed8-443b-4c71-b5b2-d9fc98b322c0.FPKM.txt.gz	fd57353640b23b0271aab0c2e406a0a7	524373	live
3326825d-5acd-42fc-a915-638d808d18d5	f7b97473-d095-419b-98ca-f9212f037893.FPKM.txt.gz	96d0d4e01ac5d9a65335f65a95ad7c76	542969	live
428df85b-2242-4925-8743-23c2c58990c2	2eb359c8-470a-47b4-a448-eb45df341862.FPKM.txt.gz	f5cb676dbc2421cba0daaccfd70d280a	516929	live
a20044f8-1326-4e11-a353-3d455141c5f3	0e269501-0237-4891-aa6b-5f5f0c3cbafb.FPKM.txt.gz	527ba73dd85c181b262f18b3bc671e6d	521372	live
195b55c7-97ed-48df-964e-099994c255b1	764dfff6-4ae1-4dcf-a505-867b6f6845d2.FPKM.txt.gz	7e70ffa929935117688e3229b309f296	546400	live
a363a566-ad11-44b8-91f0-3cc6aebe6b0d	495fe6cb-7649-4434-98cd-214f1b842907.FPKM.txt.gz	35422c3facf8f86e331adf8494f9a3fb	547162	live
de328a38-dd4a-4510-841c-632a2ebe53b3	020a0264-e1d5-4957-9abf-df6983845b8a.FPKM.txt.gz	1de3432723ad334e8f76a0abed32c7e6	516986	live
06fc7a4e-bc04-4155-a173-64fa88316a13	b42d8f67-8e05-4302-ae87-783dfb38a58a.FPKM.txt.gz	779e63059e836af591000fcab47817a5	518795	live
0f215690-dd38-422c-90bd-18b43f213db6	09246213-2ca8-461d-8cb9-2de1da038b7f.FPKM.txt.gz	67fa3d0e23f752705d247fc8639d215e	537036	live
ffc85365-14ba-4707-936d-42a630b8a2af	3c5c3b14-62d4-431a-ba60-cf2eb96d7e8a.FPKM.txt.gz	78f4cb4c51a14633c7d32192baa1817b	521638	live
b4e575a9-18bb-4b28-8878-4d9bc8b1e770	fb7bdba2-fc02-4d20-804c-704310642bdc.FPKM.txt.gz	f456139022d07ff9765df8f7460160ff	510934	live
52356d1c-a5f9-4da2-a193-d19481e11c90	22b2ac9e-b6d4-415e-b7ab-7c3c85c8d215.FPKM.txt.gz	aa34a28ce22717c3fcd388fa28ab4341	535126	live
36160f07-6cd9-4ba6-864b-c43cb2d0d613	b197f3a7-4bb6-4e88-b1cf-9ad513873739.FPKM.txt.gz	0c7142c34b6b3e44494a4a61e00c4372	508672	live
d5b148cd-0bdd-48a7-abc7-fee38d3031c2	0e88c1e6-6c1a-40e4-865e-b601621d33d1.FPKM.txt.gz	abae9e9b595d1d941c3ef074edf8d03e	543588	live
ff6e2950-4b5b-4607-a580-66b207b22667	04e92e8a-7016-453b-addb-a3cc7e88d867.FPKM.txt.gz	105c8510ec16828a73bbe1eef4cef27d	571684	live
45fb86ad-46f3-403a-be4f-51879accf136	ec2e0f42-85e7-48be-ba3c-1afcee0e7e1b.FPKM.txt.gz	45a32d6612678265e884d7464aabaac2	531075	live
dc1f5d01-23df-453a-a26c-1deb7bb3ca14	e69a2070-7766-4e4a-89f5-5728e2c9590f.FPKM.txt.gz	2b9cb56985f2b656f0480dc9b8b652a6	555600	live
77478928-8a28-4162-9c3d-0932ac4c9d2d	43a95b01-4d9e-4205-9eda-f7cfcfabe0de.FPKM.txt.gz	9c15d36dba1a43be427f32d283760b6b	504038	live
22b5c52e-7058-4eb3-8727-277efaae4957	a2ce478c-032f-4e23-a011-4d67f16befee.FPKM.txt.gz	1db599649264a9e76e49c8225385ef8b	498239	live
74f6fdad-4976-4d64-a074-d66ae701763c	45db4b6d-e0d3-430f-b88e-cda7a388c2af.FPKM.txt.gz	4c4a995598cc5163ed1d54c85a0a7ae4	559756	live
781124c7-078d-468b-99c1-69d7af0eae0c	f0ce3674-e566-474f-8b8e-96c467e3d7f5.FPKM.txt.gz	fcc3277284effaf082ed062d727be324	514186	live
2cf08853-e134-45ca-99d0-c5807c599dcd	62be7dc8-d879-4626-8168-25ccccf341f5.FPKM.txt.gz	eabad2eb3214e3417e033a8d48e644c6	512372	live
ad0afb54-e4bc-48c1-9606-cf04fa45214e	476de4e4-7dfd-41a8-a3c5-3ae05987093e.FPKM.txt.gz	51f3586e1a5e52ac5202dc5debcdf8f6	502073	live
3b7c81a4-9c1d-4082-82dd-f3fe678d31ea	b65910eb-d898-4c43-8cdf-300c94f168a3.FPKM.txt.gz	b02edb00441c456d953ee42bee56f456	588161	live
c100408c-6dca-4953-95e2-0ec8589d7706	ee688178-c5d2-445d-a4ce-69a17640e43d.FPKM.txt.gz	46d2ddb9492651ce7361f722024fe1c3	508858	live
ec94bd36-db9a-4e42-bcc0-bc75350f8380	6641ecad-6707-4f4d-ba99-d28b3817bd98.FPKM.txt.gz	e82c3e2abefa584c984b3d672b17136c	568774	live
eb0d7592-6e37-45e1-8b61-d747aadc0f89	8c063b2e-61f1-40ef-9ec1-5146d1c1855c.FPKM.txt.gz	f0d4049e86396425c860815f557877a5	503683	live
4a9266c7-1976-4d97-a8cd-ef9c734f6b9b	4020fb48-41a6-40be-bf52-0e45fa2c1799.FPKM.txt.gz	370c8d1c785d90517a95800e2963912d	526256	live
f9889739-b593-4618-bea8-32407026cdcd	9792f7ee-3295-43d7-b2f9-46cfa2dd2167.FPKM.txt.gz	075579c141b6dcdc3ead3d1074fb4231	520031	live
d60456fd-0294-49fd-93a3-f2831d190de5	3b57505d-cea2-4f9c-8c85-862fefaa5c63.FPKM.txt.gz	bda1fa5e4571d3c06aede59936189816	518273	live
47f8842f-10d6-47ec-a26f-c6f6242b2800	c02e42b9-e4c1-4119-b287-97f74517aab5.FPKM.txt.gz	121e8049c666e0ce312d09f5192ca56b	512759	live
024420b3-7101-4b08-b69d-521cf282c6c1	df573c90-44cf-4409-b92f-f6c8aaf01737.FPKM.txt.gz	3f09155b24db79c6b666c76dbd863840	507634	live
cac3eb75-f38e-493b-99a8-d90988dbb66e	3dce2e68-bcf1-42b6-9374-b2724a0f5242.FPKM.txt.gz	dc373c6ad149edb80505b20e637758cc	517470	live
53cd69b3-f5eb-4159-9db2-d698d7abd267	4e30632f-e8ad-4a99-97ba-94d89a08bc19.FPKM.txt.gz	183036259b278738dd09c74017e22844	504679	live
e90bbc24-bf7f-4e2a-8fc7-b2d58a08c15b	40cc0bb9-64a0-4163-9244-1ab3ddfbfea0.FPKM.txt.gz	c7c7a895a7683ad9f8530c3f95d2bb07	557201	live
acb66295-3dd3-45a4-80ee-de2950e2c56e	bf321bbe-efdc-46d0-b93c-a410dfa3b179.FPKM.txt.gz	1243e16332f22d0e6c95084c23df305d	526181	live
01cfaa79-96ca-44ac-9f8a-614520c57717	956e52f2-475c-4aa3-9e99-0912e4612314.FPKM.txt.gz	832c1456ef6e702d091845f3d70ce53d	513391	live
623c78e6-f706-4a91-9b52-898795d59b70	a51644b5-14b7-4764-b1c6-946613cd0215.FPKM.txt.gz	84c0f07e490101d9993bfd0ca588d793	502011	live
34eb9ca2-a0e1-4ff3-9019-f0d2b1bb0a07	6bfb01db-5e92-4fad-9b21-39e1e911716b.FPKM.txt.gz	8f5b04bc386ce202f21101e54aca4b90	520101	live
